Elapsed_Time,Volume (ml)
10.742652893066406,381.0
10.84497332572937,381.0
10.94290828704834,381.0
11.045737266540527,381.0
11.144004344940186,381.0
11.246522665023804,385.0
11.344321250915527,391.0
11.446812868118286,390.0
11.545106649398804,384.0
11.643268823623657,389.0
11.746079206466675,397.0
11.843915462493896,385.0
11.946578025817871,381.0
12.044734954833984,381.0
12.147632360458374,381.0
12.245467901229858,393.0
12.347803831100464,419.0
12.446105003356934,392.0
12.54446291923523,393.0
12.646413803100586,389.0
12.7455575466156,381.0
12.84755277633667,381.0
12.945520401000977,389.0
13.048890113830566,409.0
13.146750926971436,436.0
13.248555660247803,471.0
13.347567319869995,496.0
13.445632457733154,454.0
13.548179864883423,378.0
13.646498441696167,380.0
13.748414754867554,381.0
13.84753155708313,381.0
13.949809312820435,381.0
14.047794580459595,381.0
14.15006971359253,381.0
14.248448133468628,381.0
14.34675407409668,381.0
14.448906898498535,381.0
14.547402620315552,381.0
14.649401187896729,382.0
14.748679876327515,390.0
14.846078872680664,407.0
14.949066877365112,405.0
15.050772190093994,394.0
15.149713516235352,401.0
15.247538805007935,401.0
15.35043454170227,378.0
15.44812273979187,373.0
15.550614595413208,374.0
15.649017810821533,378.0
15.747851133346558,380.0
15.849379301071167,381.0
15.951891899108887,381.0
16.05066466331482,381.0
16.14964008331299,381.0
16.251506805419922,382.0
16.349756002426147,391.0
16.45183038711548,392.0
16.550783395767212,383.0
16.648079872131348,381.0
16.751039505004883,381.0
16.85353136062622,381.0
16.950793027877808,381.0
17.050201177597046,381.0
17.15220069885254,388.0
17.250430583953857,401.0
17.352989196777344,397.0
17.451076984405518,393.0
17.549452781677246,376.0
17.65191340446472,373.0
17.750089168548584,380.0
17.852701425552368,381.0
17.951457977294922,381.0
18.053600549697876,382.0
18.151397943496704,384.0
18.25432586669922,383.0
18.351954460144043,381.0
18.450736045837402,381.0
18.55344247817993,381.0
18.651017904281616,381.0
18.753450632095337,381.0
18.85162901878357,381.0
18.95404624938965,381.0
19.052937507629395,383.0
19.154871225357056,383.0
19.253398180007935,387.0
19.35184669494629,393.0
19.454156160354614,396.0
19.553009510040283,388.0
19.654725790023804,377.0
19.752440214157104,362.0
19.85520029067993,370.0
19.953949689865112,401.0
20.05618929862976,395.0
20.15474247932434,368.0
20.25293803215027,357.0
20.35529398918152,360.0
20.453744173049927,372.0
20.555704355239868,382.0
20.653860330581665,387.0
20.7563157081604,383.0
20.85454249382019,384.0
20.95343780517578,393.0
21.05563497543335,403.0
21.153568267822266,416.0
21.256503105163574,396.0
21.355085372924805,376.0
21.4573495388031,376.0
21.555431842803955,376.0
21.657596111297607,376.0
21.755698919296265,376.0
21.854711294174194,376.0
21.95682668685913,376.0
22.055424213409424,376.0
22.157690048217773,380.0
22.255842924118042,391.0
22.3576762676239,407.0
22.45646381378174,414.0
22.558924674987793,387.0
22.65748929977417,373.0
22.75581693649292,400.0
22.857541799545288,422.0
22.955679655075073,425.0
23.058128595352173,409.0
23.15643811225891,378.0
23.259429216384888,359.0
23.35748863220215,355.0
23.460195302963257,352.0
23.557982921600342,356.0
23.656065940856934,358.0
23.759113311767578,358.0
23.85756492614746,358.0
23.959364414215088,359.0
24.058055877685547,359.0
24.15587830543518,359.0
24.258588790893555,359.0
24.356186389923096,359.0
24.459463357925415,359.0
24.557657480239868,359.0
24.660084009170532,359.0
24.758277416229248,359.0
24.860790252685547,359.0
24.958735466003418,359.0
25.057583332061768,359.0
25.15959930419922,359.0
25.25771141052246,359.0
25.359851360321045,359.0
25.458512783050537,359.0
25.56118392944336,359.0
25.659640550613403,359.0
25.762052059173584,359.0
25.860060214996338,359.0
25.95900821685791,359.0
26.060795545578003,359.0
26.158575773239136,359.0
26.261115550994873,359.0
26.359468460083008,359.0
26.461732149124146,359.0
26.56074357032776,359.0
26.662551164627075,363.0
26.76149344444275,377.0
26.859050035476685,404.0
26.9622483253479,432.0
27.05962824821472,480.0
27.162158250808716,506.0
27.261335611343384,503.0
27.363642930984497,449.0
27.461440801620483,393.0
27.564186573028564,392.0
27.662403345108032,391.0
27.76015615463257,391.0
27.86296248435974,391.0
27.96139430999756,392.0
28.063161373138428,394.0
28.162278652191162,394.0
28.26465392112732,394.0
28.362769603729248,394.0
28.464576721191406,394.0
28.56344771385193,394.0
28.66148543357849,394.0
28.764219284057617,394.0
28.86237120628357,394.0
28.964263200759888,394.0
29.063190460205078,394.0
29.165464162826538,394.0
29.263874053955078,394.0
29.365504026412964,394.0
29.46402883529663,394.0
29.56223487854004,394.0
29.664820671081543,394.0
29.76332378387451,394.0
29.865546941757202,394.0
29.96436095237732,394.0
30.06248664855957,394.0
30.164445877075195,394.0
30.262747526168823,394.0
30.365614652633667,394.0
30.464139938354492,394.0
30.5656955242157,394.0
30.66458797454834,394.0
30.766192197799683,394.0
30.864531755447388,394.0
30.96352458000183,394.0
31.065655946731567,394.0
31.164241075515747,394.0
31.266582012176514,394.0
31.364394903182983,394.0
31.46749997138977,394.0
31.565481662750244,394.0
31.667707920074463,394.0
31.766072511672974,394.0
31.86432433128357,394.0
31.966551065444946,394.0
32.065492391586304,394.0
32.16757678985596,394.0
32.26616978645325,394.0
32.36810827255249,394.0
32.46662425994873,394.0
32.568930864334106,394.0
32.66615009307861,394.0
32.765562534332275,394.0
32.867496728897095,394.0
32.966246604919434,394.0
33.06858444213867,394.0
33.167381286621094,394.0
33.26968336105347,394.0
33.36792516708374,394.0
33.46577000617981,394.0
33.56852054595947,394.0
33.666019678115845,394.0
33.76883268356323,394.0
33.86747479438782,394.0
33.96928405761719,394.0
34.06839942932129,394.0
34.1705367565155,394.0
34.26877045631409,394.0
34.36734914779663,394.0
34.46937298774719,394.0
34.56783080101013,394.0
34.669917345047,394.0
34.76788878440857,394.0
34.87052345275879,394.0
34.96896767616272,394.0
35.071725845336914,394.0
35.169668674468994,394.0
35.26868224143982,394.0
35.37059664726257,394.0
35.468852281570435,394.0
35.57093143463135,394.0
35.6696834564209,394.0
35.7718448638916,394.0
35.870476484298706,394.0
35.97269368171692,394.0
36.070913553237915,394.0
36.16941237449646,394.0
36.271520376205444,394.0
36.369532346725464,394.0
36.4723105430603,394.0
36.57025122642517,394.0
36.668766021728516,394.0
36.77151870727539,394.0
36.87374210357666,394.0
36.972179651260376,394.0
37.0705943107605,394.0
37.17251920700073,394.0
37.270753145217896,394.0
37.37326192855835,394.0
37.47164821624756,394.0
37.570101261138916,394.0
37.67231869697571,394.0
37.775238037109375,394.0
37.87266397476196,394.0
37.971104860305786,394.0
38.07381892204285,394.0
38.17212247848511,394.0
38.27447748184204,394.0
38.372955083847046,394.0
38.4707350730896,394.0
38.5734326839447,394.0
38.675381660461426,394.0
38.77384066581726,394.0
38.87236785888672,394.0
38.97423601150513,394.0
39.07292675971985,394.0
39.17565369606018,394.0
39.27329397201538,394.0
39.37207746505737,394.0
39.47464847564697,394.0
39.572898149490356,394.0
39.67502570152283,394.0
39.77340340614319,394.0
39.87532711029053,394.0
39.97435140609741,394.0
40.0762996673584,394.0
40.17456388473511,394.0
40.27369213104248,394.0
40.375688314437866,394.0
40.47363042831421,394.0
40.57655572891235,394.0
40.674357414245605,394.0
40.77716898918152,394.0
40.87499475479126,394.0
40.97743773460388,394.0
41.0763099193573,394.0
41.17427921295166,394.0
41.27639627456665,394.0
41.37462520599365,394.0
41.47737765312195,394.0
41.575470209121704,394.0
41.67801856994629,394.0
41.77642297744751,394.0
41.87857127189636,394.0
41.976195096969604,394.0
42.07517385482788,394.0
42.177483797073364,394.0
42.27632784843445,394.0
42.378690242767334,394.0
42.47641444206238,394.0
42.57876777648926,394.0
42.677536964416504,394.0
42.77932357788086,394.0
42.879371881484985,394.0
42.976280212402344,394.0
43.078667640686035,394.0
43.176713705062866,394.0
43.27924299240112,394.0
43.3774356842041,394.0
43.47999548912048,394.0
43.57875347137451,394.0
43.676114559173584,394.0
43.7792546749115,394.0
43.877376317977905,394.0
43.97991418838501,394.0
44.07760190963745,394.0
44.18020057678223,394.0
44.278879165649414,394.0
44.380895137786865,394.0
44.47940540313721,394.0
44.57798910140991,394.0
44.679826974868774,394.0
44.7784743309021,394.0
44.88058161735535,394.0
44.97984433174133,394.0
45.08147382736206,394.0
45.179638385772705,394.0
45.281912326812744,394.0
45.38051724433899,394.0
45.47945833206177,394.0
45.58148550987244,394.0
45.67926788330078,394.0
45.78218412399292,394.0
45.88068246841431,394.0
45.98280572891235,394.0
46.08072113990784,394.0
46.17968702316284,394.0
46.28155493736267,394.0
46.379740476608276,394.0
46.482322216033936,394.0
46.58100080490112,394.0
46.68285322189331,394.0
46.781503438949585,394.0
46.87988066673279,394.0
46.98181509971619,394.0
47.080486536026,394.0
47.182844161987305,394.0
47.281420946121216,394.0
47.38302826881409,394.0
47.481966972351074,394.0
47.58399677276611,394.0
47.68289113044739,394.0
47.78077006340027,394.0
47.88316464424133,394.0
47.98159885406494,394.0
48.08374762535095,394.0
48.18228316307068,394.0
48.28469181060791,394.0
48.383126974105835,394.0
48.48546266555786,394.0
48.583884716033936,394.0
48.68139410018921,394.0
48.783966302871704,394.0
48.882563829422,394.0
48.98440217971802,394.0
49.08302068710327,394.0
49.185513734817505,394.0
49.283477544784546,394.0
49.385924100875854,394.0
49.48439311981201,394.0
49.582730531692505,394.0
49.6850905418396,394.0
49.783652544021606,394.0
49.886467933654785,394.0
49.984601974487305,394.0
50.08632278442383,394.0
50.18553853034973,394.0
50.28755712509155,394.0
50.385969161987305,394.0
50.484397888183594,394.0
50.586533308029175,394.0
50.6848042011261,394.0
50.78734374046326,394.0
50.88557696342468,394.0
50.9877495765686,394.0
51.08591032028198,394.0
51.188159465789795,394.0
51.286438941955566,394.0
51.38538098335266,394.0
51.4877405166626,394.0
51.58548545837402,394.0
51.68820595741272,394.0
51.786540269851685,394.0
51.888322830200195,394.0
51.98727250099182,394.0
52.08970046043396,394.0
52.187710762023926,394.0
52.28581261634827,394.0
52.388532876968384,394.0
52.48642563819885,394.0
52.58902835845947,394.0
52.68731069564819,394.0
52.785852909088135,394.0
52.88748621940613,394.0
52.986138105392456,394.0
53.08899974822998,394.0
53.18762254714966,394.0
53.28945279121399,394.0
53.38760709762573,394.0
53.49021816253662,394.0
53.58854007720947,394.0
53.686673164367676,394.0
53.78959631919861,394.0
53.88751244544983,394.0
53.98991370201111,394.0
54.08813667297363,394.0
54.1904559135437,394.0
54.28939414024353,394.0
54.39155459403992,394.0
54.49017333984375,394.0
54.58836102485657,394.0
54.69031763076782,394.0
54.7887499332428,394.0
54.891289710998535,394.0
54.98976540565491,394.0
55.09189820289612,394.0
55.18993282318115,394.0
55.29275131225586,394.0
55.390934467315674,394.0
55.48968577384949,394.0
55.5916268825531,394.0
55.69014263153076,394.0
55.79231548309326,394.0
55.89087104797363,394.0
55.99308729171753,394.0
56.09141445159912,394.0
56.18939709663391,394.0
56.29211449623108,394.0
56.38985538482666,394.0
56.49270248413086,394.0
56.591012477874756,394.0
56.69284915924072,394.0
56.79165053367615,394.0
56.893306732177734,394.0
56.99246096611023,394.0
57.09064960479736,394.0
57.19343876838684,394.0
57.291013956069946,394.0
57.39359712600708,394.0
57.4921019077301,394.0
57.5942542552948,394.0
57.69539260864258,394.0
57.794599533081055,394.0
57.89298391342163,394.0
57.99166965484619,394.0
58.09395718574524,394.0
58.19249248504639,394.0
58.29457759857178,394.0
58.39343023300171,394.0
58.49572205543518,394.0
58.59362840652466,394.0
58.697338342666626,394.0
58.794384241104126,394.0
58.89260816574097,394.0
58.99493360519409,394.0
59.09283471107483,394.0
59.19551181793213,394.0
59.293917417526245,394.0
59.391993284225464,394.0
59.494616985321045,394.0
59.59757471084595,394.0
59.69523215293884,394.0
59.79382538795471,394.0
59.895811557769775,394.0
59.994611740112305,394.0
60.09639525413513,394.0
60.194708585739136,394.0
60.29304099082947,394.0
60.395488023757935,394.0
60.49864625930786,394.0
60.596731185913086,394.0
60.69494557380676,394.0
60.79758930206299,394.0
60.895732164382935,394.0
60.99805784225464,394.0
61.096415758132935,394.0
61.19471025466919,394.0
61.29604458808899,394.0
61.399550437927246,394.0
61.497883319854736,394.0
61.59571313858032,394.0
61.6985125541687,394.0
61.795746088027954,394.0
61.89904713630676,394.0
61.99764943122864,394.0
62.09545850753784,394.0
62.19730496406555,394.0
62.295876264572144,394.0
62.399242639541626,394.0
62.496647357940674,394.0
62.599050998687744,394.0
62.6975884437561,394.0
62.800475120544434,394.0
62.89786911010742,394.0
62.99654030799866,394.0
63.098878622055054,394.0
63.197242975234985,394.0
63.29991030693054,394.0
63.39871835708618,394.0
63.500282526016235,394.0
63.59894347190857,394.0
63.70089054107666,394.0
63.79983949661255,394.0
63.89747762680054,394.0
63.99980545043945,394.0
64.09777760505676,394.0
64.20044541358948,394.0
64.29862213134766,394.0
64.4017322063446,394.0
64.50020408630371,394.0
64.60180926322937,394.0
64.70078134536743,394.0
64.79919815063477,394.0
64.90131449699402,394.0
64.99955439567566,394.0
65.10190796852112,394.0
65.2003002166748,394.0
65.30264568328857,394.0
65.40107560157776,394.0
65.49972748756409,394.0
65.60169005393982,394.0
65.69952893257141,394.0
65.80207014083862,394.0
65.90109395980835,394.0
66.00246095657349,394.0
66.10151386260986,394.0
66.20383191108704,394.0
66.3017942905426,394.0
66.4003279209137,394.0
66.50301146507263,394.0
66.60089540481567,394.0
66.70241403579712,394.0
66.80119132995605,394.0
66.90402054786682,394.0
67.0021231174469,394.0
67.104487657547,394.0
67.20332598686218,394.0
67.30170893669128,394.0
67.40391206741333,394.0
67.50212335586548,394.0
67.60462546348572,394.0
67.70245337486267,394.0
67.80507493019104,394.0
67.90335369110107,394.0
68.00585675239563,394.0
68.10358095169067,394.0
68.20260977745056,394.0
68.30445671081543,394.0
68.40303683280945,394.0
68.5052056312561,394.0
68.60345911979675,394.0
68.70230436325073,394.0
68.80449676513672,394.0
68.90643429756165,394.0
69.00490736961365,394.0
69.10318040847778,394.0
69.20568633079529,394.0
69.30440497398376,394.0
69.40588140487671,394.0
69.50482416152954,394.0
69.60345792770386,394.0
69.70550155639648,394.0
69.80382776260376,394.0
69.9064109325409,394.0
70.00507378578186,394.0
70.10737228393555,394.0
70.20506310462952,394.0
70.30762052536011,394.0
70.4054901599884,394.0
70.50401663780212,394.0
70.60568857192993,394.0
70.70494937896729,394.0
70.80752944946289,394.0
70.90557765960693,394.0
71.00831031799316,394.0
71.10613679885864,394.0
71.20825624465942,394.0
71.307199716568,394.0
71.40456509590149,394.0
71.50758719444275,394.0
71.6061704158783,391.0
71.70798659324646,382.0
71.80594253540039,377.0
71.90940594673157,375.0
72.00733518600464,375.0
72.10948610305786,365.0
72.20804047584534,357.0
72.30575108528137,359.0
72.40850830078125,359.0
72.50752782821655,359.0
72.6094901561737,359.0
72.70766091346741,359.0
72.80969190597534,364.0
72.90825605392456,381.0
73.01109099388123,380.0
73.1094217300415,371.0
73.20760464668274,361.0
73.30974650382996,365.0
73.40857601165771,387.0
73.51078367233276,431.0
73.60845708847046,456.0
73.71063542366028,423.0
73.80956625938416,379.0
73.91244173049927,363.0
74.01045155525208,361.0
74.10756158828735,363.0
74.21137142181396,404.0
74.30905866622925,398.0
74.411794424057,371.0
74.5102767944336,356.0
74.61237239837646,356.0
74.71061778068542,363.0
74.81327033042908,365.0
74.9111430644989,357.0
75.00932836532593,359.0
75.11251068115234,361.0
75.20994138717651,358.0
75.31270098686218,380.0
75.41135096549988,424.0
75.51370191574097,443.0
75.61165928840637,464.0
75.71043419837952,493.0
75.81267166137695,532.0
75.91064739227295,583.0
76.01324582099915,623.0
76.11143589019775,641.0
76.21436214447021,675.0
76.31181907653809,745.0
76.410635471344,814.0
76.51313257217407,856.0
76.61068034172058,928.0
76.71384024620056,945.0
76.81209564208984,769.0
76.91469740867615,586.0
77.01211071014404,485.0
77.11544990539551,451.0
77.2134895324707,451.0
77.31167006492615,418.0
77.41377472877502,426.0
77.51249146461487,436.0
77.61455917358398,449.0
77.71246290206909,450.0
77.81558537483215,457.0
77.91336798667908,429.0
78.01560378074646,413.0
78.11427807807922,466.0
78.2129020690918,578.0
78.3145706653595,696.0
78.41386437416077,652.0
78.5156307220459,538.0
78.6138653755188,474.0
78.71653771400452,438.0
78.81462836265564,377.0
78.91318321228027,339.0
79.01538014411926,332.0
79.11376786231995,334.0
79.21610474586487,335.0
79.3141872882843,335.0
79.41626691818237,335.0
79.5150101184845,335.0
79.61760902404785,335.0
79.71591353416443,335.0
79.81453132629395,335.0
79.91587519645691,335.0
80.01456308364868,336.0
80.1172502040863,337.0
80.21495914459229,339.0
80.31798219680786,339.0
80.41638684272766,339.0
80.51834559440613,339.0
80.61640119552612,339.0
80.71507954597473,339.0
80.81762719154358,339.0
80.91557741165161,340.0
81.01829195022583,347.0
81.11640310287476,355.0
81.2189826965332,345.0
81.31744742393494,362.0
81.41948008537292,377.0
81.5178439617157,389.0
81.61639070510864,422.0
81.71818685531616,441.0
81.81706500053406,383.0
81.91900730133057,345.0
82.01755213737488,337.0
82.11998009681702,337.0
82.2186074256897,337.0
82.32015204429626,337.0
82.4193205833435,337.0
82.5173077583313,337.0
82.61928796768188,337.0
82.7184100151062,337.0
82.82063484191895,337.0
82.91824579238892,337.0
83.0159797668457,337.0
83.11887836456299,337.0
83.22151970863342,337.0
83.32006168365479,337.0
83.41864347457886,337.0
83.52122211456299,337.0
83.61922931671143,337.0
83.72150993347168,337.0
83.81971526145935,337.0
83.91797709465027,337.0
84.02043104171753,337.0
84.1233401298523,337.0
84.2206015586853,337.0
84.31929612159729,337.0
84.42179226875305,337.0
84.5198495388031,337.0
84.6226212978363,337.0
84.7205331325531,337.0
84.81936717033386,337.0
84.92157077789307,337.0
85.0203583240509,337.0
85.12188816070557,337.0
85.22103357315063,337.0
85.32315325737,337.0
85.42136645317078,337.0
85.52327871322632,337.0
85.62204456329346,337.0
85.72025918960571,337.0
85.82225322723389,337.0
85.92063093185425,337.0
86.02353286743164,337.0
86.12148356437683,336.0
86.22400403022766,337.0
86.32254099845886,337.0
86.4248468875885,337.0
86.52311730384827,337.0
86.62121391296387,337.0
86.72341012954712,337.0
86.82242155075073,337.0
86.9240083694458,337.0
87.02260327339172,337.0
87.12529754638672,337.0
87.2234423160553,337.0
87.32533884048462,337.0
87.4243106842041,337.0
87.52233672142029,337.0
87.62449884414673,337.0
87.72258710861206,337.0
87.82524800300598,337.0
87.92333126068115,337.0
88.02581429481506,337.0
88.12467956542969,337.0
88.22270345687866,337.0
88.32468223571777,337.0
88.4236171245575,337.0
88.52548813819885,337.0
88.62429213523865,337.0
88.72637867927551,337.0
88.82491159439087,337.0
88.92729091644287,336.0
89.02576565742493,336.0
89.12364315986633,337.0
89.22580480575562,337.0
89.32465863227844,337.0
89.4272050857544,337.0
89.52476286888123,337.0
89.62789177894592,336.0
89.7262191772461,336.0
89.82841849327087,337.0
89.92675137519836,337.0
90.02466058731079,337.0
90.12722873687744,337.0
90.22547268867493,337.0
90.32732319831848,337.0
90.42573595046997,337.0
90.52885675430298,337.0
90.62588405609131,337.0
90.72894144058228,337.0
90.827632188797,337.0
90.92543268203735,337.0
91.02871656417847,336.0
91.12596273422241,336.0
91.229177236557,337.0
91.32725024223328,337.0
91.42597556114197,337.0
91.52807521820068,337.0
91.63050961494446,337.0
91.72843718528748,337.0
91.8273572921753,337.0
91.92965292930603,337.0
92.02745461463928,337.0
92.12984585762024,337.0
92.22836327552795,337.0
92.32572364807129,337.0
92.42933487892151,337.0
92.53158617019653,337.0
92.62960886955261,337.0
92.7280216217041,337.0
92.83008742332458,337.0
92.92892336845398,337.0
93.03053689002991,337.0
93.12922239303589,337.0
93.22742533683777,337.0
93.33046913146973,337.0
93.43246579170227,336.0
93.53087902069092,336.0
93.6288058757782,337.0
93.73096799850464,337.0
93.83035206794739,337.0
93.93227481842041,337.0
94.03049492835999,337.0
94.12857699394226,337.0
94.23158884048462,337.0
94.32997608184814,336.0
94.43233060836792,337.0
94.53046250343323,337.0
94.63252687454224,336.0
94.73124408721924,337.0
94.83379983901978,337.0
94.9313268661499,337.0
95.02974605560303,337.0
95.13240003585815,337.0
95.23030877113342,337.0
95.33328104019165,337.0
95.43090057373047,337.0
95.5332396030426,336.0
95.63216543197632,336.0
95.7340874671936,337.0
95.83290576934814,337.0
95.93130612373352,337.0
96.03344464302063,337.0
96.13193416595459,337.0
96.23405814170837,337.0
96.33169865608215,337.0
96.43497252464294,337.0
96.53325629234314,336.0
96.63556599617004,336.0
96.73383855819702,336.0
96.83229160308838,336.0
96.93472480773926,337.0
97.03262782096863,337.0
97.13501262664795,336.0
97.23364996910095,337.0
97.33573961257935,337.0
97.43437218666077,337.0
97.53267621994019,337.0
97.63496518135071,336.0
97.73373031616211,337.0
97.83580470085144,337.0
97.93415236473083,337.0
98.0361716747284,337.0
98.13438534736633,337.0
98.23592710494995,337.0
98.33464169502258,337.0
98.43392872810364,337.0
98.53606104850769,336.0
98.6346275806427,337.0
98.73620843887329,337.0
98.83528804779053,336.0
98.93764901161194,337.0
99.03566384315491,337.0
99.13790130615234,337.0
99.2364068031311,340.0
99.3347237110138,344.0
99.43743228912354,349.0
99.5354585647583,356.0
99.63753390312195,369.0
99.73568940162659,393.0
99.83850455284119,432.0
99.9360625743866,479.0
100.03889536857605,542.0
100.13757085800171,618.0
100.23572158813477,681.0
100.3380286693573,738.0
100.43610095977783,801.0
100.5389142036438,860.0
100.63735342025757,951.0
100.73536324501038,1022.0
100.8372974395752,1127.0
100.94065308570862,1232.0
101.03868770599365,1281.0
101.14123320579529,1173.0
101.23942852020264,1016.9999999999999
101.33723306655884,890.0
101.43962025642395,672.0
101.53831791877747,395.0
101.640207529068,286.0
101.73841643333435,287.0
101.84107804298401,331.0
101.93928170204163,335.0
102.04195618629456,335.0
102.13999891281128,335.0
102.23856019973755,335.0
102.34044599533081,342.0
102.43923211097717,364.0
102.54160642623901,367.0
102.64020729064941,354.0
102.74196887016296,341.0
102.8408591747284,339.0
102.94332313537598,348.0
103.04149413108826,349.0
103.13963675498962,335.0
103.24203205108643,335.0
103.3402009010315,335.0
103.44242548942566,335.0
103.54114842414856,336.0
103.64353537559509,336.0
103.74136877059937,335.0
103.84396958351135,338.0
103.94253158569336,344.0
104.04064297676086,339.0
104.142906665802,335.0
104.24125981330872,335.0
104.34394693374634,335.0
104.4416892528534,336.0
104.54013133049011,341.0
104.64304685592651,348.0
104.74551391601562,385.0
104.84388732910156,375.0
104.94198775291443,342.0
105.04401063919067,335.0
105.14275574684143,335.0
105.24489498138428,335.0
105.34343385696411,335.0
105.44113111495972,335.0
105.54344940185547,335.0
105.64647698402405,336.0
105.74490141868591,344.0
105.84271550178528,357.0
105.94508504867554,359.0
106.04321575164795,364.0
106.14633703231812,389.0
106.24408555030823,435.0
106.34275984764099,508.0
106.44485211372375,615.0
106.54308605194092,769.0
106.64573240280151,969.0
106.74435687065125,1141.0
106.84585452079773,1296.0
106.9448025226593,1335.0
107.04602313041687,1312.0
107.14506673812866,1227.0
107.24257612228394,1016.0
107.34555673599243,749.0
107.44431686401367,489.0
107.54705333709717,327.0
107.64449763298035,284.0
107.74760341644287,288.0
107.84537768363953,296.0
107.9482536315918,299.0
108.04567694664001,307.0
108.14505171775818,316.0
108.24738359451294,318.0
108.345947265625,326.0
108.44731068611145,331.0
108.5461311340332,331.0
108.64835286140442,330.0
108.74588060379028,331.0
108.84908246994019,333.0
108.94737315177917,337.0
109.04598927497864,357.0
109.14771819114685,408.0
109.24611735343933,452.0
109.34911894798279,429.0
109.44720888137817,334.0
109.54924726486206,359.0
109.64771389961243,398.0
109.75047087669373,508.0
109.84862208366394,613.0
109.94717502593994,623.0
110.04909300804138,593.0
110.14763975143433,540.0
110.2501859664917,489.0
110.34740424156189,420.0
110.45058941841125,356.0
110.54941177368164,327.0
110.64739751815796,323.0
110.74991130828857,323.0
110.84800863265991,323.0
110.95052981376648,323.0
111.0483603477478,323.0
111.15119242668152,323.0
111.24931359291077,323.0
111.35130143165588,323.0
111.45024299621582,323.0
111.54817008972168,323.0
111.65033411979675,323.0
111.74926280975342,323.0
111.85155391693115,323.0
111.94947600364685,323.0
112.051687002182,323.0
112.15034413337708,323.0
112.25312376022339,323.0
112.35149025917053,323.0
112.44963097572327,323.0
112.5514497756958,323.0
112.64978837966919,326.0
112.75198245048523,335.0
112.85122513771057,357.0
112.95355200767517,396.0
113.05136394500732,458.0
113.15354776382446,528.0
113.25232410430908,674.0
113.35057592391968,753.0
113.4529926776886,763.0
113.55167889595032,654.0
113.65332508087158,517.0
113.75201272964478,422.0
113.85040521621704,347.0
113.95201420783997,314.0
114.05125498771667,313.0
114.15309762954712,313.0
114.25165462493896,313.0
114.35444808006287,313.0
114.4522454738617,313.0
114.55464696884155,313.0
114.65321850776672,313.0
114.75158309936523,313.0
114.85380363464355,313.0
114.95225024223328,313.0
115.05460214614868,313.0
115.15251111984253,313.0
115.25487756729126,313.0
115.3531219959259,313.0
115.45534038543701,313.0
115.5542049407959,313.0
115.65190386772156,313.0
115.7549102306366,313.0
115.85351061820984,313.0
115.95499181747437,313.0
116.05343008041382,313.0
116.15637946128845,313.0
116.254723072052,313.0
116.35736441612244,313.0
116.45513391494751,313.0
116.5536904335022,313.0
116.6559579372406,313.0
116.75441765785217,313.0
116.85620713233948,313.0
116.95518159866333,313.0
117.05736637115479,313.0
